Name,Mission Components,Mission Status,Location,Launch Time,Company,Status,Price,Liftoff Thrust kN,Payload to LEO kg,Payload to GTO kg,Stages,Strap-ons,Rocket Height m,Fairing Diameter m,Fairing Height m,Orbit,Payloads,Total Mass kg,year,Country,month,Region
Scout D1,Aeros 1,Success,"SLC-5, Vandenberg SFB, California, USA",1972-12-16 11:24:00+00:00,US Air Force,Retired,,622.0,185.0,0.0,4.0,0.0,21.0,,,Polar Orbit,1.0,127.0,1972,USA,December,California
Voskhod,Cosmos 538,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-12-14 13:40:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,December,Plesetsk Cosmodrome
Molniya-M/Block L,Molniya-2 n°31,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-12-12 06:51:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,6.74,Molniya Orbit,1.0,1700.0,1972,Russia,December,Plesetsk Cosmodrome
Delta 900,Nimbus 5,Success,"SLC-2W, Vandenberg SFB, California, USA",1972-12-11 07:56:00+00:00,US Air Force,Retired,,,,,2.0,9.0,,,,Low Earth Orbit,1.0,770.0,1972,USA,December,California
Saturn V,Apollo 17,Success,"LC-39A, Kennedy Space Center, Florida, USA",1972-12-07 05:33:00+00:00,NASA,Retired,1160.0,35100.0,140000.0,,3.0,0.0,110.6,,,Trans Lunar Injection,1.0,48607.0,1972,USA,December,Florida
Molniya-M/Block L,Molniya-1 n°30,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1972-12-02 04:39:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,6.74,Molniya Orbit,1.0,1650.0,1972,Kazakhstan,December,Baikonur Cosmodrome
Cosmos-2 (63SM),Intercosmos 8,Success,"Site 86/1, Kapustin Yar, Russia",1972-11-30 21:49:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,287.0,1972,Russia,November,Kapustin Yar
Voskhod,Cosmos 537,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-11-25 09:10:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,November,Baikonur Cosmodrome
N-1 L3,7K-LOK n°2 & LK n°4,Failure,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",1972-11-23 06:11:00+00:00,RVSN USSR,Retired,,45307.0,95000.0,20000.0,5.0,0.0,105.29,5.92,43.72,Trans Lunar Injection,2.0,13411.0,1972,Kazakhstan,November,Baikonur Cosmodrome
Scout D1,ESRO 4,Success,"SLC-5, Vandenberg SFB, California, USA",1972-11-22 00:17:00+00:00,US Air Force,Retired,,622.0,185.0,0.0,4.0,0.0,21.0,,,Low Earth Orbit,1.0,130.0,1972,USA,November,California
Scout D1,Explorer 48 (SAS-B),Success,"SM Launch Tab, San Marco Launch Platform, Kenya",1972-11-15 22:13:00+00:00,ASI,Retired,,622.0,185.0,0.0,4.0,0.0,21.0,,,Low Earth Orbit,1.0,186.0,1972,Kenya,November,San Marco Launch Platform
Delta 1914,Anik-A1,Success,"SLC-17B, Cape Canaveral SFS, Florida, USA",1972-11-10 01:14:00+00:00,US Air Force,Retired,,,,680.0,3.0,9.0,,,,,,,1972,USA,November,Florida
Thor LV2D Burner-2,DMSP-5B F3,Success,"SLC-10W (75-2-6), Vandenberg SFB, California, USA",1972-11-09 03:23:00+00:00,US Air Force,Retired,,,,,2.0,3.0,,,,Sun-Synchronous Orbit,1.0,513.0,1972,USA,November,California
Cosmos-3M,Cosmos 536,Success,"Site 132/1, Plesetsk Cosmodrome, Russia",1972-11-03 01:34:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,400.0,1972,Russia,November,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 528 to 535,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-11-01 02:08:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,8.0,400.0,1972,Russia,November,Plesetsk Cosmodrome
Voskhod,Cosmos 527,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-10-31 13:29:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,October,Plesetsk Cosmodrome
Vostok-2M,Meteor n°24,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-10-26 22:05:00+00:00,RVSN USSR,Retired,,4570.0,5100.0,0.0,3.0,4.0,38.76,2.58,7.14,Polar Orbit,1.0,2200.0,1972,Russia,October,Plesetsk Cosmodrome
Cosmos-2 (63SM),Cosmos 526,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-10-25 10:39:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,325.0,1972,Russia,October,Plesetsk Cosmodrome
Voskhod,Cosmos 525,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-10-18 11:59:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,October,Plesetsk Cosmodrome
Cosmos-3M,Strela-2M satellite,Failure,"Site 132/1, Plesetsk Cosmodrome, Russia",1972-10-17 19:59:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,800.0,1972,Russia,October,Plesetsk Cosmodrome
Delta 300,NOAA-2 & AMSAT-OSCAR 6,Success,"SLC-2W, Vandenberg SFB, California, USA",1972-10-15 17:19:00+00:00,US Air Force,Retired,,,,,2.0,3.0,,,,,,,1972,USA,October,California
Molniya-M/Block L,Molniya-1 n°29,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-10-14 06:16:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,6.74,Molniya Orbit,1.0,1650.0,1972,Russia,October,Plesetsk Cosmodrome
Cosmos-2 (63SM),Cosmos 524,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-10-11 13:19:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,325.0,1972,Russia,October,Plesetsk Cosmodrome
Titan IIID,KH-9 4 (Hexagon 4),Success,"SLC-4E, Vandenberg SFB, California, USA",1972-10-10 18:03:00+00:00,Martin Marietta,Retired,,10587.0,12300.0,,2.0,2.0,36.0,,,Low Earth Orbit,2.0,13359.0,1972,USA,October,California
Cosmos-2 (63SM),Cosmos 523,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-10-05 11:30:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,325.0,1972,Russia,October,Plesetsk Cosmodrome
Voskhod,Cosmos 522,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-10-04 12:00:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,October,Plesetsk Cosmodrome
Atlas-E/F Burner,P72-1,Success,"LC-576A1, Vandenberg SFB, California, USA",1972-10-02 20:10:00+00:00,General Dynamics,Retired,,,950.0,,2.0,0.0,,,,Sun-Synchronous Orbit,1.0,208.0,1972,USA,October,California
Molniya-M/Block L,Molniya-2 n°28,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-09-30 20:19:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,6.74,Molniya Orbit,1.0,1700.0,1972,Russia,September,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 521,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-09-29 20:18:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,463.0,1972,Russia,September,Plesetsk Cosmodrome
Delta 1604,Explorer 47 (IMP-H),Success,"SLC-17B, Cape Canaveral SFS, Florida, USA",1972-09-23 01:20:00+00:00,US Air Force,Retired,,,,,3.0,6.0,,,,High Earth Orbit,1.0,390.0,1972,USA,September,Florida
Molniya-M/Block 2BL,Cosmos 520,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-09-19 19:19:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,7.81,High Earth Orbit,1.0,2400.0,1972,Russia,September,Plesetsk Cosmodrome
Voskhod,Cosmos 519,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-09-16 08:20:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,September,Baikonur Cosmodrome
Voskhod,Cosmos 518,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-09-15 09:40:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,September,Plesetsk Cosmodrome
Scout B1,Triad 1,Success,"SLC-5, Vandenberg SFB, California, USA",1972-09-02 17:50:00+00:00,US Air Force,Retired,,622.0,129.0,0.0,4.0,0.0,21.0,,,Low Earth Orbit,1.0,54.0,1972,USA,September,California
Voskhod,Zenit-4M n°40,Failure,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-09-02 10:49:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,September,Plesetsk Cosmodrome
Titan III(24)B,KH-8 36 (Gambit-3 36),Success,"SLC-4W, Vandenberg SFB, California, USA",1972-09-01 17:36:00+00:00,US Air Force,Retired,,2410.0,4000.0,,3.0,0.0,50.0,3.05,,Low Earth Orbit,1.0,3000.0,1972,USA,September,California
Voskhod,Cosmos 517,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-08-30 08:19:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,August,Baikonur Cosmodrome
Tsyklon-2,Cosmos 516,Success,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1972-08-21 10:36:00+00:00,RVSN USSR,Retired,,2650.0,2850.0,0.0,2.0,0.0,39.65,3.0,10.7,Low Earth Orbit,1.0,3800.0,1972,Kazakhstan,August,Baikonur Cosmodrome
Atlas-SLV3C Centaur-D,OAO-3,Success,"SLC-36B, Cape Canaveral SFS, Florida, USA",1972-08-21 10:28:00+00:00,General Dynamics,Retired,,,,,2.0,0.0,,,,Low Earth Orbit,,2204.0,1972,USA,August,Florida
Mu-IV S,Denpa,Success,"Mu Pad, Uchinoura Space Center, Japan",1972-08-19 02:40:00+00:00,ISAS,Retired,,,180.0,,4.0,8.0,23.6,,,Medium Earth Orbit,1.0,75.0,1972,Japan,August,Uchinoura Space Center
Voskhod,Cosmos 515,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-08-18 10:00:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,August,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 514,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-08-16 13:40:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,800.0,1972,Russia,August,Plesetsk Cosmodrome
Scout D1,Explorer 46 (MTS),Success,"LA-3, Wallops Flight Facility, Virginia, USA",1972-08-13 15:10:00+00:00,NASA,Retired,,622.0,185.0,0.0,4.0,0.0,21.0,,,Low Earth Orbit,1.0,90.0,1972,USA,August,Virginia
Feng Bao 1,Shiyan Peizhong,Success,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1972-08-10 00:32:00+00:00,MASI,Retired,,2785.0,2500.0,0.0,2.0,0.0,33.0,3.35,5.0,Suborbital,1.0,1050.0,1972,China,August,Jiuquan Satellite Launch Center
Voskhod,Cosmos 513,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-08-02 08:15:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,August,Baikonur Cosmodrome
Proton-K/Block D,DOS-2,Failure,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1972-07-29 03:20:00+00:00,RVSN USSR,Retired,,8840.0,18900.0,9000.0,4.0,0.0,56.14,3.9,8.9,Low Earth Orbit,1.0,18425.0,1972,Kazakhstan,July,Baikonur Cosmodrome
Voskhod,Cosmos 512,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-07-28 10:19:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,July,Plesetsk Cosmodrome
Delta 900,Landsat 1,Success,"SLC-2W, Vandenberg SFB, California, USA",1972-07-23 18:06:00+00:00,US Air Force,Retired,,,,,2.0,9.0,,,,,,,1972,USA,July,California
Cosmos-3M,Cosmos 504 to 511,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-07-20 18:10:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,8.0,400.0,1972,Russia,July,Plesetsk Cosmodrome
Voskhod,Cosmos 503,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-07-19 13:45:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,July,Plesetsk Cosmodrome
Soyuz M,Cosmos 502,Partial Failure,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-07-13 14:30:00+00:00,RVSN USSR,Retired,,995.0,6600.0,0.0,3.0,4.0,47.8,3.0,7.2,Low Earth Orbit,1.0,6300.0,1972,Russia,July,Plesetsk Cosmodrome
Cosmos-2 (63SM),Cosmos 501,Success,"Site 86/1, Kapustin Yar, Russia",1972-07-12 05:59:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,250.0,1972,Russia,July,Kapustin Yar
Cosmos-3M,Cosmos 500,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-07-10 16:15:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,400.0,1972,Russia,July,Plesetsk Cosmodrome
Titan IIID,KH-9 3 (Hexagon 3) & Ursala 1,Success,"SLC-4E, Vandenberg SFB, California, USA",1972-07-07 17:46:00+00:00,Martin Marietta,Retired,,10587.0,12300.0,,2.0,2.0,36.0,,,Low Earth Orbit,2.0,13502.0,1972,USA,July,California
Voskhod,Cosmos 499,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-07-06 10:40:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,July,Baikonur Cosmodrome
Cosmos-2 (63SM),Cosmos 498,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-07-05 09:29:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,325.0,1972,Russia,July,Plesetsk Cosmodrome
Vostok-2M,Meteor n°23,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-06-30 18:52:00+00:00,RVSN USSR,Retired,,4570.0,5100.0,0.0,3.0,4.0,38.76,2.58,7.14,Polar Orbit,1.0,2200.0,1972,Russia,June,Plesetsk Cosmodrome
Cosmos-2 (63SM),Cosmos 497,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-06-30 09:19:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,300.0,1972,Russia,June,Plesetsk Cosmodrome
Cosmos-2 (63SM),Intercosmos 7,Success,"Site 86/1, Kapustin Yar, Russia",1972-06-30 05:58:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,303.0,1972,Russia,June,Kapustin Yar
Molniya-M/Block SO-L,Prognoz n°2,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-06-29 03:47:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,41.26,2.58,6.74,Molniya Orbit,1.0,845.0,1972,Kazakhstan,June,Baikonur Cosmodrome
Soyuz,Cosmos 496,Success,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1972-06-26 14:53:00+00:00,RVSN USSR,Retired,,4456.0,6640.0,0.0,3.0,4.0,48.47,3.0,12.8,Low Earth Orbit,1.0,6675.0,1972,Kazakhstan,June,Baikonur Cosmodrome
Voskhod,Cosmos 495,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-06-23 11:19:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,June,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 494,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-06-23 09:24:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,800.0,1972,Russia,June,Plesetsk Cosmodrome
Voskhod,Cosmos 493,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-06-21 06:25:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,June,Baikonur Cosmodrome
Atlas-SLV3C Centaur-D,Intelsat 4 F5,Success,"SLC-36B, Cape Canaveral SFS, Florida, USA",1972-06-13 21:53:00+00:00,General Dynamics,Retired,,,,,2.0,0.0,,,,Geostationary Transfer Orbit,1.0,1414.0,1972,USA,June,Florida
Voskhod,Cosmos 492,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-06-09 06:59:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,June,Baikonur Cosmodrome
Thorad SLV-2G Agena-D,KH-4B 17 (Corona 145),Success,"SLC-3W, Vandenberg SFB, California, USA",1972-05-25 18:41:00+00:00,US Air Force,Retired,,1571.0,,,2.0,3.0,31.0,,,,,,1972,USA,May,California
Voskhod,Cosmos 491,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-05-25 06:35:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Kazakhstan,May,Baikonur Cosmodrome
Titan III(24)B,KH-8 35 (Gambit-3 35),Failure,"SLC-4W, Vandenberg SFB, California, USA",1972-05-20 15:30:00+00:00,US Air Force,Retired,,2410.0,4000.0,,3.0,0.0,50.0,3.05,,Low Earth Orbit,1.0,3000.0,1972,USA,May,California
Molniya-M/Block L,Molniya-2 n°27,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-05-19 14:30:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,6.74,Molniya Orbit,1.0,1700.0,1972,Russia,May,Plesetsk Cosmodrome
Voskhod,Cosmos 490,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-05-17 10:19:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,May,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 489,Success,"Site 132/1, Plesetsk Cosmodrome, Russia",1972-05-06 11:24:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,800.0,1972,Russia,May,Plesetsk Cosmodrome
Voskhod,Cosmos 488,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-05-05 11:20:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,May,Plesetsk Cosmodrome
Cosmos-2 (63SM),DS-P1-You #51,Failure,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-04-25 11:29:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,325.0,1972,Russia,April,Plesetsk Cosmodrome
Cosmos-2 (63SM),Cosmos 487,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-04-21 11:59:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,325.0,1972,Russia,April,Plesetsk Cosmodrome
Thorad SLV-2G Agena-D,KH-4B 16 (Corona 144),Success,"SLC-3W, Vandenberg SFB, California, USA",1972-04-19 21:43:00+00:00,US Air Force,Retired,,1571.0,,,2.0,3.0,31.0,,,,,,1972,USA,April,California
Saturn V,Apollo 16,Success,"LC-39A, Kennedy Space Center, Florida, USA",1972-04-16 17:54:00+00:00,NASA,Retired,1160.0,35100.0,140000.0,,3.0,0.0,110.6,,,Trans Lunar Injection,1.0,48673.0,1972,USA,April,Florida
Voskhod,Cosmos 486,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-04-14 08:00:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,April,Plesetsk Cosmodrome
Molniya-M/Block SO-L,Prognoz n°1,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-04-14 00:54:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,41.26,2.58,6.74,Molniya Orbit,1.0,845.0,1972,Kazakhstan,April,Baikonur Cosmodrome
Cosmos-2 (63SM),Cosmos 485,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-04-11 11:04:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,325.0,1972,Russia,April,Plesetsk Cosmodrome
Voskhod,Intercosmos 6,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-04-07 10:00:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,5886.0,1972,Kazakhstan,April,Baikonur Cosmodrome
Voskhod,Cosmos 484,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-04-06 08:00:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,April,Plesetsk Cosmodrome
Molniya-M/Block L,Molniya-1 n°26 & SRET-1,Success,"Site 43/4, Plesetsk Cosmodrome, Russia",1972-04-04 20:38:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.23,2.58,6.74,Molniya Orbit,2.0,1665.0,1972,Russia,April,Plesetsk Cosmodrome
Voskhod,Cosmos 483,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-04-03 10:15:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,April,Plesetsk Cosmodrome
Molniya-M/Block NVL,Cosmos 482,Partial Failure,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-03-31 04:02:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.63,2.58,7.14,Heliocentric Orbit,1.0,1180.0,1972,Kazakhstan,March,Baikonur Cosmodrome
Vostok-2M,Meteor n°22,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-03-30 14:05:00+00:00,RVSN USSR,Retired,,4570.0,5100.0,0.0,3.0,4.0,38.76,2.58,7.14,Polar Orbit,1.0,2200.0,1972,Russia,March,Plesetsk Cosmodrome
Molniya-M/Block NVL,Venera 8,Success,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1972-03-27 04:15:00+00:00,RVSN USSR,Retired,,4391.0,6200.0,2400.0,4.0,4.0,44.63,2.58,7.14,Heliocentric Orbit,1.0,1184.0,1972,Kazakhstan,March,Baikonur Cosmodrome
Cosmos-2 (63SM),Cosmos 481,Success,"Site 133/3, Plesetsk Cosmodrome, Russia",1972-03-25 10:39:00+00:00,RVSN USSR,Retired,,636.0,400.0,0.0,2.0,0.0,29.59,1.65,2.99,Low Earth Orbit,1.0,375.0,1972,Russia,March,Plesetsk Cosmodrome
Cosmos-3M,Cosmos 480,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-03-25 02:20:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,750.0,1972,Russia,March,Plesetsk Cosmodrome
Thor LV2D Burner-2,DMSP-5B F2,Success,"SLC-10W (75-2-6), Vandenberg SFB, California, USA",1972-03-24 08:46:00+00:00,US Air Force,Retired,,,,,2.0,3.0,,,,Sun-Synchronous Orbit,1.0,,1972,USA,March,California
Cosmos-3M,Cosmos 479,Success,"Site 132/2, Plesetsk Cosmodrome, Russia",1972-03-22 20:30:00+00:00,RVSN USSR,Retired,,1486.0,1500.0,0.0,2.0,0.0,32.42,2.44,5.72,Low Earth Orbit,1.0,400.0,1972,Russia,March,Plesetsk Cosmodrome
Titan III(24)B,KH-8 34 (Gambit-3 34),Success,"SLC-4W, Vandenberg SFB, California, USA",1972-03-17 17:00:00+00:00,US Air Force,Retired,,2410.0,4000.0,,3.0,0.0,50.0,3.05,,Low Earth Orbit,1.0,3000.0,1972,USA,March,California
Voskhod,Cosmos 478,Success,"Site 43/3, Plesetsk Cosmodrome, Russia",1972-03-15 13:00:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,March,Plesetsk Cosmodrome
Delta N,TD-1A,Success,"SLC-2E (75-1-1), Vandenberg SFB, California, USA",1972-03-12 01:55:00+00:00,US Air Force,Retired,,,900.0,,2.0,3.0,,,,,,,1972,USA,March,California
Voskhod,Cosmos 477,Success,"Site 41/1, Plesetsk Cosmodrome, Russia",1972-03-04 10:00:00+00:00,RVSN USSR,Retired,,4616.0,6001.0,0.0,3.0,4.0,44.63,2.58,7.14,Low Earth Orbit,1.0,6300.0,1972,Russia,March,Plesetsk Cosmodrome
